5.929512299999999959e+04 4.329000000000000000e+03 1.282741000000000042e+02 2.183618800000000082e+00
5.929691900000000169e+04 4.329000000000000000e+03 1.222516600000000011e+02 2.013692300000000213e+00
5.929797600000000239e+04 4.329000000000000000e+03 1.290426700000000153e+02 2.099846400000000113e+00
5.929824399999999878e+04 4.329000000000000000e+03 1.289522400000000175e+02 2.211924799999999802e+00
5.929983999999999651e+04 4.329000000000000000e+03 1.297608400000000017e+02 2.351706199999999747e+00
5.930188999999999942e+04 4.329000000000000000e+03 1.308848700000000065e+02 2.656887199999999893e+00
5.930634399999999732e+04 4.329000000000000000e+03 1.240546999999999969e+02 2.048350899999999974e+00
5.930786499999999796e+04 4.329000000000000000e+03 1.216710899999999924e+02 2.092530000000000001e+00
5.930997800000000279e+04 4.329000000000000000e+03 1.232659600000000069e+02 1.996273100000000023e+00
5.931038999999999942e+04 4.329000000000000000e+03 1.217650899999999865e+02 2.079380099999999842e+00
5.931152100000000064e+04 4.329000000000000000e+03 1.170429699999999968e+02 2.084034200000000059e+00
5.931243299999999726e+04 4.329000000000000000e+03 1.199447399999999959e+02 1.850641399999999770e+00
5.931375800000000163e+04 4.329000000000000000e+03 1.213015800000000013e+02 2.675073000000000256e+00
5.931443299999999726e+04 4.329000000000000000e+03 1.223952400000000011e+02 1.923364899999999933e+00
5.931562700000000041e+04 4.329000000000000000e+03 1.222209900000000005e+02 2.086341100000000282e+00
5.931641599999999744e+04 4.329000000000000000e+03 1.224613099999999974e+02 2.054903700000000111e+00
5.931760399999999936e+04 4.329000000000000000e+03 1.287251599999999883e+02 3.298582699999999868e+00
5.931793899999999849e+04 4.329000000000000000e+03 1.215933700000000073e+02 2.316626999999999992e+00
5.931835300000000279e+04 4.329000000000000000e+03 1.214383800000000093e+02 2.084549500000000055e+00
5.931940200000000186e+04 4.329000000000000000e+03 1.198421100000000052e+02 1.971863600000000050e+00
5.932192199999999866e+04 4.329000000000000000e+03 1.160776700000000119e+02 1.920361600000000113e+00
5.932272000000000116e+04 4.329000000000000000e+03 1.222552100000000053e+02 2.012875199999999865e+00
5.932365000000000146e+04 4.329000000000000000e+03 1.218501400000000103e+02 2.005005000000000148e+00
5.932563999999999942e+04 4.329000000000000000e+03 1.256651999999999987e+02 1.928605100000000183e+00
5.932669799999999668e+04 4.329000000000000000e+03 1.287930599999999970e+02 2.711253699999999878e+00
5.932809599999999773e+04 4.329000000000000000e+03 1.232681400000000025e+02 2.070768300000000117e+00
5.932823300000000017e+04 4.329000000000000000e+03 1.202909499999999952e+02 2.016276799999999980e+00
5.932896199999999953e+04 4.329000000000000000e+03 1.166810000000000116e+02 2.157527899999999832e+00
5.933022400000000198e+04 4.329000000000000000e+03 1.235440600000000018e+02 1.985759000000000052e+00
5.933228199999999924e+04 4.329000000000000000e+03 1.192475799999999992e+02 2.469519500000000090e+00
5.933381199999999808e+04 4.329000000000000000e+03 1.152675899999999984e+02 4.071022199999999813e+00
5.933427300000000105e+04 4.329000000000000000e+03 1.168321799999999939e+02 2.607633799999999891e+00
5.933446600000000035e+04 4.329000000000000000e+03 1.140488000000000000e+02 2.489717599999999642e+00
5.933786600000000180e+04 4.329000000000000000e+03 1.150062499999999943e+02 2.368716299999999997e+00
5.933853100000000268e+04 4.329000000000000000e+03 1.129237499999999983e+02 1.571987999999999941e+00
5.933999799999999959e+04 4.329000000000000000e+03 1.099588299999999919e+02 4.927938700000000338e+00
5.934045700000000215e+04 4.329000000000000000e+03 1.089528099999999995e+02 1.854421099999999933e+00
5.934145199999999750e+04 4.329000000000000000e+03 1.099676000000000045e+02 1.926520000000000010e+00
5.934285199999999895e+04 4.329000000000000000e+03 1.120161399999999929e+02 1.968738999999999795e+00
5.934330500000000029e+04 4.329000000000000000e+03 1.085467299999999966e+02 2.252599000000000018e+00
5.934444299999999930e+04 4.329000000000000000e+03 1.036247199999999964e+02 2.167747199999999985e+00
5.934530000000000291e+04 4.329000000000000000e+03 1.056250200000000063e+02 1.840933300000000106e+00
5.934742899999999645e+04 4.329000000000000000e+03 1.112804299999999955e+02 2.735253000000000156e+00
5.934948399999999674e+04 4.329000000000000000e+03 1.181370300000000100e+02 5.411106000000000193e+00
5.935001699999999983e+04 4.329000000000000000e+03 1.102954199999999929e+02 1.851152899999999768e+00
5.935174300000000221e+04 4.329000000000000000e+03 1.062243899999999996e+02 1.917511100000000024e+00
5.935233099999999831e+04 4.329000000000000000e+03 1.092304699999999968e+02 1.818722299999999903e+00
5.935372400000000198e+04 4.329000000000000000e+03 1.107958200000000062e+02 1.993459200000000209e+00
5.935412299999999959e+04 4.329000000000000000e+03 1.082997000000000014e+02 1.792673599999999867e+00
5.935531700000000274e+04 4.329000000000000000e+03 1.095613699999999966e+02 1.980802699999999916e+00
5.935617599999999948e+04 4.329000000000000000e+03 1.120636400000000066e+02 2.354908800000000024e+00
5.935724100000000180e+04 4.329000000000000000e+03 1.178919800000000038e+02 3.255720999999999865e+00
5.935863500000000204e+04 4.329000000000000000e+03 1.108656599999999912e+02 1.906077800000000044e+00
5.935903300000000309e+04 4.329000000000000000e+03 1.099484600000000114e+02 1.841730099999999926e+00
5.936009399999999732e+04 4.329000000000000000e+03 1.102903000000000020e+02 1.874244000000000021e+00
5.936276299999999901e+04 4.329000000000000000e+03 1.054527900000000074e+02 2.696448000000000178e+00
5.936329200000000128e+04 4.329000000000000000e+03 1.087026500000000055e+02 2.145123400000000125e+00
5.936428600000000006e+04 4.329000000000000000e+03 1.078337499999999949e+02 2.088645000000000085e+00
5.936528100000000268e+04 4.329000000000000000e+03 1.076065700000000049e+02 2.082878000000000007e+00
5.936740600000000268e+04 4.329000000000000000e+03 1.078604500000000002e+02 1.875022200000000083e+00
5.936826900000000023e+04 4.329000000000000000e+03 1.089387499999999989e+02 1.697920699999999838e+00
5.936926400000000285e+04 4.329000000000000000e+03 1.101172599999999875e+02 2.261117699999999786e+00
5.937012200000000303e+04 4.329000000000000000e+03 1.094049700000000058e+02 2.195628600000000041e+00
5.937164299999999639e+04 4.329000000000000000e+03 1.036773499999999899e+02 1.730452399999999891e+00
5.937297899999999936e+04 4.329000000000000000e+03 1.059856599999999958e+02 1.816518999999999995e+00
5.937384199999999691e+04 4.329000000000000000e+03 1.033130299999999977e+02 1.878801999999999861e+00
5.937437200000000303e+04 4.329000000000000000e+03 1.053785500000000042e+02 1.779777200000000059e+00
5.937581300000000192e+04 4.329000000000000000e+03 1.056747900000000016e+02 2.266286700000000209e+00
5.937602300000000105e+04 4.329000000000000000e+03 1.143475800000000078e+02 4.660872999999999600e+00
5.937734999999999854e+04 4.329000000000000000e+03 1.094807199999999909e+02 1.801972199999999802e+00
5.937861400000000140e+04 4.329000000000000000e+03 1.096716899999999981e+02 1.858530000000000015e+00
5.937948000000000320e+04 4.329000000000000000e+03 1.052157899999999984e+02 1.841955600000000137e+00
5.938027300000000105e+04 4.329000000000000000e+03 1.116957900000000024e+02 1.900727999999999973e+00
5.938125600000000122e+04 4.329000000000000000e+03 1.115571500000000071e+02 2.657032500000000130e+00
5.938140499999999884e+04 4.329000000000000000e+03 1.036292600000000022e+02 2.148055299999999779e+00
5.938272699999999895e+04 4.329000000000000000e+03 1.078255200000000116e+02 1.748148700000000222e+00
5.938365600000000268e+04 4.329000000000000000e+03 1.091841000000000008e+02 1.784487999999999852e+00
5.938471699999999691e+04 4.329000000000000000e+03 1.061583100000000002e+02 1.699153499999999983e+00
5.938571499999999651e+04 4.329000000000000000e+03 1.090224699999999984e+02 1.909819099999999992e+00
5.938631300000000192e+04 4.329000000000000000e+03 1.094587099999999964e+02 1.889401600000000014e+00
5.938864100000000326e+04 4.329000000000000000e+03 1.111256999999999948e+02 2.189954699999999921e+00
5.938950600000000122e+04 4.329000000000000000e+03 1.084518199999999979e+02 1.947006000000000014e+00
5.939057100000000355e+04 4.329000000000000000e+03 1.100042899999999975e+02 2.542498300000000100e+00
5.939090400000000227e+04 4.329000000000000000e+03 1.101843999999999966e+02 3.235247000000000206e+00
5.939283200000000215e+04 4.329000000000000000e+03 1.089173000000000116e+02 1.717546399999999807e+00
5.939436000000000058e+04 4.329000000000000000e+03 1.049198999999999984e+02 1.777577399999999974e+00
5.939562200000000303e+04 4.329000000000000000e+03 1.042792299999999983e+02 1.754092299999999938e+00
5.939861000000000058e+04 4.329000000000000000e+03 1.001465900000000033e+02 2.453676800000000213e+00
5.939978899999999703e+04 4.329000000000000000e+03 9.741490999999999190e+01 2.289067600000000091e+00
5.940040099999999802e+04 4.329000000000000000e+03 9.497652999999999679e+01 1.727211600000000180e+00
5.940424300000000221e+04 4.329000000000000000e+03 9.940509000000000128e+01 1.685099999999999820e+00
5.940590400000000227e+04 4.329000000000000000e+03 1.017059199999999919e+02 1.704183400000000015e+00
5.940616399999999703e+04 4.329000000000000000e+03 1.031619799999999998e+02 1.814112300000000122e+00
5.940755799999999726e+04 4.329000000000000000e+03 1.022329000000000008e+02 1.771459600000000023e+00
5.940889400000000023e+04 4.329000000000000000e+03 1.048570499999999868e+02 2.227940199999999926e+00
5.940935800000000017e+04 4.329000000000000000e+03 1.029613100000000117e+02 1.770179000000000169e+00
5.941034100000000035e+04 4.329000000000000000e+03 1.049619000000000000e+02 1.821893199999999879e+00
5.941180200000000332e+04 4.329000000000000000e+03 1.050702399999999983e+02 1.984387899999999982e+00
5.941267599999999948e+04 4.329000000000000000e+03 1.028151500000000027e+02 1.738627000000000145e+00
5.941466599999999744e+04 4.329000000000000000e+03 1.003779899999999969e+02 2.061732899999999979e+00
5.941599100000000180e+04 4.329000000000000000e+03 9.876908000000000243e+01 1.645343099999999836e+00
5.941665600000000268e+04 4.329000000000000000e+03 9.717865000000000464e+01 1.681010699999999858e+00
5.941851400000000285e+04 4.329000000000000000e+03 9.533483999999999980e+01 1.897136699999999898e+00
5.941937400000000343e+04 4.329000000000000000e+03 9.618584999999998786e+01 1.763758300000000112e+00
5.942036099999999715e+04 4.329000000000000000e+03 9.893872000000000355e+01 2.671972799999999815e+00
5.942149900000000343e+04 4.329000000000000000e+03 9.349365000000000236e+01 1.800926000000000027e+00
5.942262599999999657e+04 4.329000000000000000e+03 9.371461600000000658e+01 1.374450299999999903e+00
5.942394700000000012e+04 4.329000000000000000e+03 9.617704000000000519e+01 1.656492000000000075e+00
5.942474300000000221e+04 4.329000000000000000e+03 9.633380000000001075e+01 1.675414500000000029e+00
5.942520500000000175e+04 4.329000000000000000e+03 1.010541699999999992e+02 2.297848699999999855e+00
5.942746899999999732e+04 4.329000000000000000e+03 1.022466400000000135e+02 1.762376999999999860e+00
5.942866300000000047e+04 4.329000000000000000e+03 1.008124099999999999e+02 1.710270999999999875e+00
5.942964899999999761e+04 4.329000000000000000e+03 1.053579100000000039e+02 1.887733499999999953e+00
5.943098000000000320e+04 4.329000000000000000e+03 1.031878299999999911e+02 2.116498699999999733e+00
5.943190600000000268e+04 4.329000000000000000e+03 1.021116800000000069e+02 1.858940599999999943e+00
5.943323999999999796e+04 4.329000000000000000e+03 1.039753999999999934e+02 2.021344899999999889e+00
5.943622499999999854e+04 4.329000000000000000e+03 1.026425200000000046e+02 2.121923300000000179e+00
5.943722099999999773e+04 4.329000000000000000e+03 1.032702199999999948e+02 1.928554399999999891e+00
5.943848300000000017e+04 4.329000000000000000e+03 1.024647199999999998e+02 2.251734400000000136e+00
5.943901400000000285e+04 4.329000000000000000e+03 9.780481999999999232e+01 1.637769699999999995e+00
5.943908000000000175e+04 4.329000000000000000e+03 9.729777999999998883e+01 1.819967000000000112e+00
5.944041100000000006e+04 4.329000000000000000e+03 9.985096000000000060e+01 2.428501699999999985e+00
5.944054400000000169e+04 4.329000000000000000e+03 9.673883000000000720e+01 1.978886099999999981e+00
5.944254099999999744e+04 4.329000000000000000e+03 9.847293000000000518e+01 1.685119200000000150e+00
5.944340600000000268e+04 4.329000000000000000e+03 9.872839000000000453e+01 1.985253700000000121e+00
5.944546600000000035e+04 4.329000000000000000e+03 1.039260500000000036e+02 1.845923999999999898e+00
5.944619700000000012e+04 4.329000000000000000e+03 1.064611900000000020e+02 1.786486200000000135e+00
5.944711899999999878e+04 4.329000000000000000e+03 1.074808699999999959e+02 2.088839099999999949e+00
5.944818099999999686e+04 4.329000000000000000e+03 1.067448100000000011e+02 2.061399699999999946e+00
5.945096600000000035e+04 4.329000000000000000e+03 1.091245499999999993e+02 1.867927899999999752e+00
5.945169799999999668e+04 4.329000000000000000e+03 1.061953199999999953e+02 2.130589200000000183e+00
5.945315099999999802e+04 4.329000000000000000e+03 1.070341700000000031e+02 2.144060899999999936e+00
5.945381300000000192e+04 4.329000000000000000e+03 1.108619099999999946e+02 2.426081599999999838e+00
5.945421699999999691e+04 4.329000000000000000e+03 1.071836100000000016e+02 1.849039000000000099e+00
5.945528899999999703e+04 4.329000000000000000e+03 1.054616599999999949e+02 1.949164600000000025e+00
5.945640800000000309e+04 4.329000000000000000e+03 1.083019999999999925e+02 1.876623200000000047e+00
5.945780700000000070e+04 4.329000000000000000e+03 1.132892799999999909e+02 2.114883199999999963e+00
5.945793699999999808e+04 4.329000000000000000e+03 1.137108300000000014e+02 2.242319999999999869e+00
5.945800299999999697e+04 4.329000000000000000e+03 1.118080400000000054e+02 2.181880399999999831e+00
5.945873000000000320e+04 4.329000000000000000e+03 1.140291599999999903e+02 2.657748999999999917e+00
5.945992300000000250e+04 4.329000000000000000e+03 1.100677499999999895e+02 1.932421399999999956e+00
5.946025899999999820e+04 4.329000000000000000e+03 1.146285699999999963e+02 2.052942199999999939e+00
5.946152599999999802e+04 4.329000000000000000e+03 1.130576300000000032e+02 2.056211900000000092e+00
5.946305200000000332e+04 4.329000000000000000e+03 1.168887399999999985e+02 1.942261600000000143e+00
5.946464400000000023e+04 4.329000000000000000e+03 1.181204800000000148e+02 2.087916499999999953e+00
5.946563900000000285e+04 4.329000000000000000e+03 1.167436700000000087e+02 1.948036700000000065e+00
5.946622099999999773e+04 4.329000000000000000e+03 1.114992200000000082e+02 1.793050700000000219e+00
5.946749100000000180e+04 4.329000000000000000e+03 1.124798499999999990e+02 1.977832099999999871e+00
5.946862200000000303e+04 4.329000000000000000e+03 1.091814600000000013e+02 1.915183000000000080e+00
5.947015000000000146e+04 4.329000000000000000e+03 1.090191899999999947e+02 1.849215300000000006e+00
5.947107899999999790e+04 4.329000000000000000e+03 1.088479899999999958e+02 1.852983800000000070e+00
5.947213999999999942e+04 4.329000000000000000e+03 1.117064700000000101e+02 1.895718200000000131e+00
5.947392899999999645e+04 4.329000000000000000e+03 1.063170499999999947e+02 1.949729000000000045e+00
5.947446199999999953e+04 4.329000000000000000e+03 1.088454199999999901e+02 1.857235999999999887e+00
5.947505900000000111e+04 4.329000000000000000e+03 1.135553900000000027e+02 1.991176999999999975e+00
5.947631900000000314e+04 4.329000000000000000e+03 1.106070700000000073e+02 1.818401099999999992e+00
5.947738100000000122e+04 4.329000000000000000e+03 1.121214299999999895e+02 1.917017400000000205e+00
5.947850899999999820e+04 4.329000000000000000e+03 1.082722700000000060e+02 1.958795700000000028e+00
5.947903899999999703e+04 4.329000000000000000e+03 1.062748700000000071e+02 1.916266600000000153e+00
5.948141399999999703e+04 4.329000000000000000e+03 1.081557600000000008e+02 1.947343999999999964e+00
5.948201099999999860e+04 4.329000000000000000e+03 1.078812800000000038e+02 1.855743199999999815e+00
5.948327300000000105e+04 4.329000000000000000e+03 1.010458500000000015e+02 1.847085699999999830e+00
5.948413399999999820e+04 4.329000000000000000e+03 1.060417099999999948e+02 2.164684000000000275e+00
5.948520199999999750e+04 4.329000000000000000e+03 1.040445500000000010e+02 1.809662599999999788e+00
5.948705799999999726e+04 4.329000000000000000e+03 1.059833500000000015e+02 2.769115999999999911e+00
5.949344600000000355e+04 4.329000000000000000e+03 1.191948200000000071e+02 2.257151700000000094e+00
5.949590200000000186e+04 4.329000000000000000e+03 1.142577699999999936e+02 2.034498800000000163e+00
5.949650499999999738e+04 4.329000000000000000e+03 1.160565300000000093e+02 1.976140200000000124e+00
5.949736800000000221e+04 4.329000000000000000e+03 1.125790899999999937e+02 1.928594999999999837e+00
5.949836400000000140e+04 4.329000000000000000e+03 1.116519899999999978e+02 1.892890000000000184e+00
5.949922699999999895e+04 4.329000000000000000e+03 1.121692400000000021e+02 1.904555199999999893e+00
5.950022299999999814e+04 4.329000000000000000e+03 1.099567499999999995e+02 1.868010900000000030e+00
5.950148200000000361e+04 4.329000000000000000e+03 1.088189299999999946e+02 1.776652899999999979e+00
5.950294099999999889e+04 4.329000000000000000e+03 1.120659299999999945e+02 1.904852999999999907e+00
5.950333999999999651e+04 4.329000000000000000e+03 1.072265799999999842e+02 2.077748699999999893e+00
5.950479800000000250e+04 4.329000000000000000e+03 1.087862999999999971e+02 1.877662799999999965e+00
5.950506500000000233e+04 4.329000000000000000e+03 1.103913500000000028e+02 2.160540300000000080e+00
5.950666000000000349e+04 4.329000000000000000e+03 1.089624100000000055e+02 1.914124900000000018e+00
5.950811000000000058e+04 4.329000000000000000e+03 1.054798800000000085e+02 1.889864699999999953e+00
5.950991000000000349e+04 4.329000000000000000e+03 1.017821200000000061e+02 1.805693499999999840e+00
5.951190099999999802e+04 4.329000000000000000e+03 1.008804300000000040e+02 1.802326599999999779e+00
5.951216599999999744e+04 4.329000000000000000e+03 1.017568600000000032e+02 1.786910200000000115e+00
5.951349300000000221e+04 4.329000000000000000e+03 9.755310000000000059e+01 1.681415600000000010e+00
5.951402399999999761e+04 4.329000000000000000e+03 1.002210000000000036e+02 1.892480300000000115e+00
5.951541700000000128e+04 4.329000000000000000e+03 1.026919499999999914e+02 1.845524500000000012e+00
5.951674300000000221e+04 4.329000000000000000e+03 1.019297600000000017e+02 1.857485000000000053e+00
5.951733999999999651e+04 4.329000000000000000e+03 1.007327699999999879e+02 1.927296199999999793e+00
5.951813599999999860e+04 4.329000000000000000e+03 9.970846000000000231e+01 1.834857699999999925e+00
5.951906500000000233e+04 4.329000000000000000e+03 9.730697599999999170e+01 1.792907900000000110e+00
5.952031599999999889e+04 4.329000000000000000e+03 9.794838000000000022e+01 1.638468800000000059e+00
5.952150400000000081e+04 4.329000000000000000e+03 1.006769700000000114e+02 1.733609500000000025e+00
5.952210100000000239e+04 4.329000000000000000e+03 1.005490400000000051e+02 1.736294499999999852e+00
5.952402500000000146e+04 4.329000000000000000e+03 1.018379400000000032e+02 1.859313300000000169e+00
5.952528500000000349e+04 4.329000000000000000e+03 1.049286500000000046e+02 1.913761599999999952e+00
5.952608200000000215e+04 4.329000000000000000e+03 1.011293000000000006e+02 1.772346300000000152e+00
5.952826999999999680e+04 4.329000000000000000e+03 1.034391099999999994e+02 1.737850099999999953e+00
5.952919999999999709e+04 4.329000000000000000e+03 1.019065100000000115e+02 1.816406999999999883e+00
5.953019799999999668e+04 4.329000000000000000e+03 1.022263099999999980e+02 1.815301900000000135e+00
5.953211899999999878e+04 4.329000000000000000e+03 1.005474899999999963e+02 1.760855899999999918e+00
5.953391199999999662e+04 4.329000000000000000e+03 1.004066600000000022e+02 1.764297800000000027e+00
5.953424700000000303e+04 4.329000000000000000e+03 9.587561000000000888e+01 1.645797300000000130e+00
5.953504000000000087e+04 4.329000000000000000e+03 9.649145000000001460e+01 1.823654100000000167e+00
5.953617599999999948e+04 4.329000000000000000e+03 9.341022999999999854e+01 1.789406500000000122e+00
5.953716999999999825e+04 4.329000000000000000e+03 9.374171000000001186e+01 2.106443000000000065e+00
5.953809799999999814e+04 4.329000000000000000e+03 9.353521000000000640e+01 2.223555199999999843e+00
5.953908999999999651e+04 4.329000000000000000e+03 9.053876999999999953e+01 2.144188200000000322e+00
5.953915200000000186e+04 4.329000000000000000e+03 9.508417500000000189e+01 2.350203299999999995e+00
5.954008499999999913e+04 4.329000000000000000e+03 8.881047999999999831e+01 3.169346599999999903e+00
5.954015200000000186e+04 4.329000000000000000e+03 9.648135600000000522e+01 2.892293800000000026e+00
5.954187700000000041e+04 4.329000000000000000e+03 8.832214000000000453e+01 1.992064500000000127e+00
5.954281700000000274e+04 4.329000000000000000e+03 8.940234000000000947e+01 1.978087299999999882e+00
5.954287299999999959e+04 4.329000000000000000e+03 9.112107000000000312e+01 2.574420900000000234e+00
5.954380399999999645e+04 4.329000000000000000e+03 9.082172999999998808e+01 1.968636999999999970e+00
5.954473399999999674e+04 4.329000000000000000e+03 8.820470000000000255e+01 1.955143999999999993e+00
5.954694099999999889e+04 4.329000000000000000e+03 9.132370999999999128e+01 1.771537199999999812e+00
5.954793699999999808e+04 4.329000000000000000e+03 9.302060000000000173e+01 1.710865699999999823e+00
5.954839600000000064e+04 4.329000000000000000e+03 8.943180499999999711e+01 3.341357799999999934e+00
5.954979800000000250e+04 4.329000000000000000e+03 9.537976999999999350e+01 1.786944199999999983e+00
5.955079499999999825e+04 4.329000000000000000e+03 9.760614000000001056e+01 2.144399799999999967e+00
